movieId,avg_rating,vote_count,title,genres,category
2761,4.051282051282051,39,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi,Hidden Gem (High Qual/Low Pop)
105504,4.0476190476190474,21,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Hidden Gem (High Qual/Low Pop)
1261,4.044117647058823,34,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,Hidden Gem (High Qual/Low Pop)
914,4.042857142857143,35,My Fair Lady (1964),Comedy|Drama|Musical|Romance,Hidden Gem (High Qual/Low Pop)
215,4.041666666666667,24,Before Sunrise (1995),Drama|Romance,Hidden Gem (High Qual/Low Pop)
112552,4.0394736842105265,38,Whiplash (2014),Drama,Hidden Gem (High Qual/Low Pop)
3424,4.037037037037037,27,Do the Right Thing (1989),Drama,Hidden Gem (High Qual/Low Pop)
44195,4.027777777777778,36,Thank You for Smoking (2006),Comedy|Drama,Hidden Gem (High Qual/Low Pop)
58,4.027027027027027,37,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
3504,4.0227272727272725,22,Network (1976),Comedy|Drama,Hidden Gem (High Qual/Low Pop)
93840,4.0227272727272725,22,"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
6787,4.018518518518518,27,All the President's Men (1976),Drama|Thriller,Hidden Gem (High Qual/Low Pop)
1299,4.017857142857143,28,"Killing Fields, The (1984)",Drama|War,Hidden Gem (High Qual/Low Pop)
29,4.0131578947368425,38,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi,Hidden Gem (High Qual/Low Pop)
866,4,23,Bound (1996),Crime|Drama|Romance|Thriller,Hidden Gem (High Qual/Low Pop)
1357,4,24,Shine (1996),Drama|Romance,Hidden Gem (High Qual/Low Pop)
2020,4,25,Dangerous Liaisons (1988),Drama|Romance,Hidden Gem (High Qual/Low Pop)
7099,4,23,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,Hidden Gem (High Qual/Low Pop)
8950,3.986842105263158,38,The Machinist (2004),Drama|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
119145,3.986111111111111,36,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,Hidden Gem (High Qual/Low Pop)
88163,3.9838709677419355,31,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
97304,3.982142857142857,28,Argo (2012),Drama|Thriller,Hidden Gem (High Qual/Low Pop)
164179,3.980769230769231,26,Arrival (2016),Sci-Fi,Hidden Gem (High Qual/Low Pop)
2186,3.98,25,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,Hidden Gem (High Qual/Low Pop)
969,3.9705882352941178,34,"African Queen, The (1951)",Adventure|Comedy|Romance|War,Hidden Gem (High Qual/Low Pop)
2300,3.9696969696969697,33,"Producers, The (1968)",Comedy,Hidden Gem (High Qual/Low Pop)
2944,3.96875,32,"Dirty Dozen, The (1967)",Action|Drama|War,Hidden Gem (High Qual/Low Pop)
68237,3.96875,32,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
909,3.962962962962963,27,"Apartment, The (1960)",Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
2580,3.9615384615384617,39,Go (1999),Comedy|Crime,Hidden Gem (High Qual/Low Pop)
148626,3.9615384615384617,26,"Big Short, The (2015)",Drama,Hidden Gem (High Qual/Low Pop)
5971,3.9594594594594597,37,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,Hidden Gem (High Qual/Low Pop)
1952,3.9545454545454546,22,Midnight Cowboy (1969),Drama,Hidden Gem (High Qual/Low Pop)
80489,3.9545454545454546,22,"Town, The (2010)",Crime|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
5225,3.9523809523809526,21,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance,Hidden Gem (High Qual/Low Pop)
84152,3.95,30,Limitless (2011),Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
2289,3.9473684210526314,38,"Player, The (1992)",Comedy|Crime|Drama,Hidden Gem (High Qual/Low Pop)
1287,3.9411764705882355,34,Ben-Hur (1959),Action|Adventure|Drama,Hidden Gem (High Qual/Low Pop)
67255,3.94,25,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
265,3.9393939393939394,33,Like Water for Chocolate (Como agua para chocolate) (1992),Drama|Fantasy|Romance,Hidden Gem (High Qual/Low Pop)
2951,3.9358974358974357,39,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,Hidden Gem (High Qual/Low Pop)
4235,3.9347826086956523,23,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,Hidden Gem (High Qual/Low Pop)
3362,3.9342105263157894,38,Dog Day Afternoon (1975),Crime|Drama,Hidden Gem (High Qual/Low Pop)
7022,3.933333333333333,30,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,Hidden Gem (High Qual/Low Pop)
3100,3.9318181818181817,22,"River Runs Through It, A (1992)",Drama,Hidden Gem (High Qual/Low Pop)
247,3.9285714285714284,21,Heavenly Creatures (1994),Crime|Drama,Hidden Gem (High Qual/Low Pop)
122918,3.925925925925926,27,Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,Hidden Gem (High Qual/Low Pop)
166528,3.925925925925926,27,Rogue One: A Star Wars Story (2016),Action|Adventure|Fantasy|Sci-Fi,Hidden Gem (High Qual/Low Pop)
2248,3.923076923076923,39,Say Anything... (1989),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
7090,3.9210526315789473,38,Hero (Ying xiong) (2002),Action|Adventure|Drama,Hidden Gem (High Qual/Low Pop)
106920,3.92,25,Her (2013),Drama|Romance|Sci-Fi,Hidden Gem (High Qual/Low Pop)
838,3.9166666666666665,30,Emma (1996),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
66934,3.9166666666666665,24,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,Hidden Gem (High Qual/Low Pop)
81847,3.9166666666666665,24,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,Hidden Gem (High Qual/Low Pop)
115713,3.9107142857142856,28,Ex Machina (2015),Drama|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
55765,3.9054054054054053,37,American Gangster (2007),Crime|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
262,3.9047619047619047,21,"Little Princess, A (1995)",Children|Drama,Hidden Gem (High Qual/Low Pop)
139385,3.903225806451613,31,The Revenant (2015),Adventure|Drama,Hidden Gem (High Qual/Low Pop)
2871,3.9,30,Deliverance (1972),Adventure|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
5617,3.9,25,Secretary (2002),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
307,3.8958333333333335,24,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,Hidden Gem (High Qual/Low Pop)
2150,3.892857142857143,28,"Gods Must Be Crazy, The (1980)",Adventure|Comedy,Hidden Gem (High Qual/Low Pop)
152081,3.890625,32,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,Hidden Gem (High Qual/Low Pop)
89492,3.8846153846153846,26,Moneyball (2011),Drama,Hidden Gem (High Qual/Low Pop)
1269,3.8793103448275863,29,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
1449,3.875,24,Waiting for Guffman (1996),Comedy,Hidden Gem (High Qual/Low Pop)
1953,3.871794871794872,39,"French Connection, The (1971)",Action|Crime|Thriller,Hidden Gem (High Qual/Low Pop)
108932,3.870967741935484,31,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,Hidden Gem (High Qual/Low Pop)
37741,3.869565217391304,23,Capote (2005),Crime|Drama,Hidden Gem (High Qual/Low Pop)
116823,3.869565217391304,23,The Hunger Games: Mockingjay - Part 1 (2014),Adventure|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
93510,3.8653846153846154,26,21 Jump Street (2012),Action|Comedy|Crime,Hidden Gem (High Qual/Low Pop)
1231,3.8636363636363638,22,"Right Stuff, The (1983)",Drama,Hidden Gem (High Qual/Low Pop)
2600,3.8636363636363638,22,eXistenZ (1999),Action|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
2231,3.861111111111111,36,Rounders (1998),Drama,Hidden Gem (High Qual/Low Pop)
51935,3.86,25,Shooter (2007),Action|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
1912,3.859375,32,Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,Hidden Gem (High Qual/Low Pop)
2010,3.857142857142857,21,Metropolis (1927),Drama|Sci-Fi,Hidden Gem (High Qual/Low Pop)
3740,3.857142857142857,28,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,Hidden Gem (High Qual/Low Pop)
44665,3.8552631578947367,38,Lucky Number Slevin (2006),Crime|Drama|Mystery,Hidden Gem (High Qual/Low Pop)
4002,3.8518518518518516,27,"Planes, Trains & Automobiles (1987)",Comedy,Hidden Gem (High Qual/Low Pop)
3967,3.8513513513513513,37,Billy Elliot (2000),Drama,Hidden Gem (High Qual/Low Pop)
902,3.8472222222222223,36,Breakfast at Tiffany's (1961),Drama|Romance,Hidden Gem (High Qual/Low Pop)
115149,3.8448275862068964,29,John Wick (2014),Action|Thriller,Hidden Gem (High Qual/Low Pop)
5954,3.840909090909091,22,25th Hour (2002),Crime|Drama,Hidden Gem (High Qual/Low Pop)
2352,3.84,25,"Big Chill, The (1983)",Comedy|Drama,Hidden Gem (High Qual/Low Pop)
2064,3.838709677419355,31,Roger & Me (1989),Documentary,Hidden Gem (High Qual/Low Pop)
1175,3.8333333333333335,21,Delicatessen (1991),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
1293,3.8333333333333335,27,Gandhi (1982),Drama,Hidden Gem (High Qual/Low Pop)
1408,3.8333333333333335,39,"Last of the Mohicans, The (1992)",Action|Romance|War|Western,Hidden Gem (High Qual/Low Pop)
88810,3.8333333333333335,21,"Help, The (2011)",Drama,Hidden Gem (High Qual/Low Pop)
111362,3.8333333333333335,30,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,Hidden Gem (High Qual/Low Pop)
5064,3.828125,32,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
1253,3.82,25,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
1350,3.8181818181818183,22,"Omen, The (1976)",Horror|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
4105,3.8181818181818183,22,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,Hidden Gem (High Qual/Low Pop)
5444,3.810344827586207,29,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,Hidden Gem (High Qual/Low Pop)
41997,3.8095238095238093,21,Munich (2005),Action|Crime|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
3108,3.8055555555555554,36,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,Hidden Gem (High Qual/Low Pop)
1256,3.8043478260869565,23,Duck Soup (1933),Comedy|Musical|War,Hidden Gem (High Qual/Low Pop)
7323,3.8043478260869565,23,"Good bye, Lenin! (2003)",Comedy|Drama,Hidden Gem (High Qual/Low Pop)
8873,3.7962962962962963,27,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,Hidden Gem (High Qual/Low Pop)
80549,3.7962962962962963,27,Easy A (2010),Comedy|Romance,Hidden Gem (High Qual/Low Pop)
1958,3.7954545454545454,22,Terms of Endearment (1983),Comedy|Drama,Hidden Gem (High Qual/Low Pop)
2391,3.7954545454545454,22,"Simple Plan, A (1998)",Crime|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
54995,3.7954545454545454,22,Planet Terror (2007),Action|Horror|Sci-Fi,Hidden Gem (High Qual/Low Pop)
1663,3.7941176470588234,34,Stripes (1981),Comedy|War,Hidden Gem (High Qual/Low Pop)
101,3.782608695652174,23,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,Hidden Gem (High Qual/Low Pop)
1343,3.78,25,Cape Fear (1991),Thriller,Hidden Gem (High Qual/Low Pop)
94959,3.7758620689655173,29,Moonrise Kingdom (2012),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
3556,3.769230769230769,26,"Virgin Suicides, The (1999)",Drama|Romance,Hidden Gem (High Qual/Low Pop)
58998,3.769230769230769,39,Forgetting Sarah Marshall (2008),Comedy|Romance,Hidden Gem (High Qual/Low Pop)
915,3.7666666666666666,30,Sabrina (1954),Comedy|Romance,Hidden Gem (High Qual/Low Pop)
88129,3.765625,32,Drive (2011),Crime|Drama|Film-Noir|Thriller,Hidden Gem (High Qual/Low Pop)
91542,3.763157894736842,38,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
86833,3.761904761904762,21,Bridesmaids (2011),Comedy,Hidden Gem (High Qual/Low Pop)
1298,3.760869565217391,23,Pink Floyd: The Wall (1982),Drama|Musical,Hidden Gem (High Qual/Low Pop)
81932,3.760869565217391,23,"Fighter, The (2010)",Drama,Hidden Gem (High Qual/Low Pop)
272,3.7580645161290325,31,"Madness of King George, The (1994)",Comedy|Drama,Hidden Gem (High Qual/Low Pop)
7451,3.7564102564102564,39,Mean Girls (2004),Comedy,Hidden Gem (High Qual/Low Pop)
40819,3.7564102564102564,39,Walk the Line (2005),Drama|Musical|Romance,Hidden Gem (High Qual/Low Pop)
968,3.75,28,Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
1077,3.75,28,Sleeper (1973),Comedy|Sci-Fi,Hidden Gem (High Qual/Low Pop)
2501,3.75,30,October Sky (1999),Drama,Hidden Gem (High Qual/Low Pop)
2948,3.75,36,From Russia with Love (1963),Action|Adventure|Thriller,Hidden Gem (High Qual/Low Pop)
3148,3.75,26,"Cider House Rules, The (1999)",Drama,Hidden Gem (High Qual/Low Pop)
82459,3.75,28,True Grit (2010),Western,Hidden Gem (High Qual/Low Pop)
97913,3.75,22,Wreck-It Ralph (2012),Animation|Comedy,Hidden Gem (High Qual/Low Pop)
1274,3.7435897435897436,39,Akira (1988),Action|Adventure|Animation|Sci-Fi,Hidden Gem (High Qual/Low Pop)
8949,3.7435897435897436,39,Sideways (2004),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
3006,3.7419354838709675,31,"Insider, The (1999)",Drama|Thriller,Hidden Gem (High Qual/Low Pop)
110102,3.7419354838709675,31,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,Hidden Gem (High Qual/Low Pop)
1962,3.739130434782609,23,Driving Miss Daisy (1989),Drama,Hidden Gem (High Qual/Low Pop)
104211,3.738095238095238,21,We're the Millers (2013),Comedy|Crime,Hidden Gem (High Qual/Low Pop)
64839,3.735294117647059,34,"Wrestler, The (2008)",Drama,Hidden Gem (High Qual/Low Pop)
3039,3.730769230769231,39,Trading Places (1983),Comedy,Hidden Gem (High Qual/Low Pop)
1059,3.7222222222222223,36,William Shakespeare's Romeo + Juliet (1996),Drama|Romance,Hidden Gem (High Qual/Low Pop)
1982,3.7222222222222223,27,Halloween (1978),Horror,Hidden Gem (High Qual/Low Pop)
122900,3.7222222222222223,27,Ant-Man (2015),Action|Adventure|Sci-Fi,Hidden Gem (High Qual/Low Pop)
6708,3.7205882352941178,34,Matchstick Men (2003),Comedy|Crime|Drama,Hidden Gem (High Qual/Low Pop)
3462,3.72,25,Modern Times (1936),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
72011,3.71875,32,Up in the Air (2009),Drama|Romance,Hidden Gem (High Qual/Low Pop)
56757,3.716666666666667,30,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,Hidden Gem (High Qual/Low Pop)
97921,3.716666666666667,30,Silver Linings Playbook (2012),Comedy|Drama,Hidden Gem (High Qual/Low Pop)
4016,3.7162162162162162,37,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,Hidden Gem (High Qual/Low Pop)
112556,3.7162162162162162,37,Gone Girl (2014),Drama|Thriller,Hidden Gem (High Qual/Low Pop)
3298,3.7142857142857144,21,Boiler Room (2000),Crime|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
4019,3.7142857142857144,28,Finding Forrester (2000),Drama,Hidden Gem (High Qual/Low Pop)
36529,3.7142857142857144,35,Lord of War (2005),Action|Crime|Drama|Thriller|War,Hidden Gem (High Qual/Low Pop)
2949,3.712121212121212,33,Dr. No (1962),Action|Adventure|Thriller,Hidden Gem (High Qual/Low Pop)
4128,3.7115384615384617,26,"Lost Boys, The (1987)",Comedy|Horror|Thriller,Hidden Gem (High Qual/Low Pop)
51540,3.710526315789474,38,Zodiac (2007),Crime|Drama|Thriller,Hidden Gem (High Qual/Low Pop)
3360,3.7045454545454546,22,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,Hidden Gem (High Qual/Low Pop)
6773,3.7045454545454546,22,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,Hidden Gem (High Qual/Low Pop)
122922,3.7045454545454546,22,Doctor Strange (2016),Action|Adventure|Sci-Fi,Hidden Gem (High Qual/Low Pop)
5013,3.7037037037037037,27,Gosford Park (2001),Comedy|Drama|Mystery,Hidden Gem (High Qual/Low Pop)
66097,3.7,35,Coraline (2009),Animation|Fantasy|Thriller,Hidden Gem (High Qual/Low Pop)
2991,3.6956521739130435,23,Live and Let Die (1973),Action|Adventure|Thriller,Hidden Gem (High Qual/Low Pop)
1060,3.6944444444444446,36,Swingers (1996),Comedy|Drama,Hidden Gem (High Qual/Low Pop)
1960,3.6923076923076925,26,"Last Emperor, The (1987)",Drama,Hidden Gem (High Qual/Low Pop)
6936,3.6923076923076925,39,Elf (2003),Children|Comedy|Fantasy,Hidden Gem (High Qual/Low Pop)
1125,3.6875,24,"Return of the Pink Panther, The (1975)",Comedy|Crime,Hidden Gem (High Qual/Low Pop)
1257,3.685185185185185,27,Better Off Dead... (1985),Comedy|Romance,Hidden Gem (High Qual/Low Pop)
102445,3.685185185185185,27,Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,Hidden Gem (High Qual/Low Pop)
79091,3.6842105263157894,38,Despicable Me (2010),Animation|Children|Comedy|Crime,Hidden Gem (High Qual/Low Pop)
3105,3.6818181818181817,22,Awakenings (1990),Drama|Mystery,Hidden Gem (High Qual/Low Pop)
6323,3.6818181818181817,22,Identity (2003),Crime|Horror|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
61024,3.6774193548387095,31,Pineapple Express (2008),Action|Comedy|Crime,Hidden Gem (High Qual/Low Pop)
72641,3.6774193548387095,31,"Blind Side, The  (2009)",Drama,Hidden Gem (High Qual/Low Pop)
2336,3.6739130434782608,23,Elizabeth (1998),Drama,Hidden Gem (High Qual/Low Pop)
2359,3.673076923076923,26,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,Hidden Gem (High Qual/Low Pop)
1061,3.6724137931034484,29,Sleepers (1996),Thriller,Hidden Gem (High Qual/Low Pop)
3361,3.6714285714285713,35,Bull Durham (1988),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
1188,3.659090909090909,22,Strictly Ballroom (1992),Comedy|Romance,Hidden Gem (High Qual/Low Pop)
3317,3.659090909090909,22,Wonder Boys (2000),Comedy|Drama,Hidden Gem (High Qual/Low Pop)
91630,3.659090909090909,22,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,Hidden Gem (High Qual/Low Pop)
805,3.657142857142857,35,"Time to Kill, A (1996)",Drama|Thriller,Hidden Gem (High Qual/Low Pop)
2795,3.6538461538461537,26,National Lampoon's Vacation (1983),Comedy,Hidden Gem (High Qual/Low Pop)
3098,3.6458333333333335,24,"Natural, The (1984)",Drama,Hidden Gem (High Qual/Low Pop)
628,3.642857142857143,35,Primal Fear (1996),Crime|Drama|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
96610,3.640625,32,Looper (2012),Action|Crime|Sci-Fi,Hidden Gem (High Qual/Low Pop)
2366,3.64,25,King Kong (1933),Action|Adventure|Fantasy|Horror,Hidden Gem (High Qual/Low Pop)
2872,3.64,25,Excalibur (1981),Adventure|Fantasy,Hidden Gem (High Qual/Low Pop)
6947,3.638888888888889,36,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War,Hidden Gem (High Qual/Low Pop)
3104,3.6363636363636362,22,Midnight Run (1988),Action|Comedy|Crime|Thriller,Hidden Gem (High Qual/Low Pop)
106487,3.6346153846153846,26,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,Hidden Gem (High Qual/Low Pop)
38038,3.6333333333333333,30,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,Hidden Gem (High Qual/Low Pop)
1179,3.6296296296296298,27,"Grifters, The (1990)",Crime|Drama|Film-Noir,Hidden Gem (High Qual/Low Pop)
97938,3.629032258064516,31,Life of Pi (2012),Adventure|Drama|IMAX,Hidden Gem (High Qual/Low Pop)
7445,3.6285714285714286,35,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,Hidden Gem (High Qual/Low Pop)
5673,3.621212121212121,33,Punch-Drunk Love (2002),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
106696,3.6206896551724137,29,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,Hidden Gem (High Qual/Low Pop)
2125,3.619047619047619,21,Ever After: A Cinderella Story (1998),Comedy|Drama|Romance,Hidden Gem (High Qual/Low Pop)
64969,3.6176470588235294,34,Yes Man (2008),Comedy,Hidden Gem (High Qual/Low Pop)
27904,3.6136363636363638,22,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
122920,3.6136363636363638,22,Captain America: Civil War (2016),Action|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
8970,3.609375,32,Finding Neverland (2004),Drama,Hidden Gem (High Qual/Low Pop)
515,3.6041666666666665,24,"Remains of the Day, The (1993)",Drama|Romance,Hidden Gem (High Qual/Low Pop)
5110,3.6041666666666665,24,Super Troopers (2001),Comedy|Crime|Mystery,Hidden Gem (High Qual/Low Pop)
3168,3.603448275862069,29,Easy Rider (1969),Adventure|Drama,Hidden Gem (High Qual/Low Pop)
1947,3.6029411764705883,34,West Side Story (1961),Drama|Musical|Romance,Hidden Gem (High Qual/Low Pop)
54259,3.6029411764705883,34,Stardust (2007),Adventure|Comedy|Fantasy|Romance,Hidden Gem (High Qual/Low Pop)
85414,3.6029411764705883,34,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,Hidden Gem (High Qual/Low Pop)
1680,3.6,25,Sliding Doors (1998),Drama|Romance,Hidden Gem (High Qual/Low Pop)
345,3.5972222222222223,36,"Adventures of Priscilla, Queen of the Desert, The (1994)",Comedy|Drama,Hidden Gem (High Qual/Low Pop)
